City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
462,Laviana,ES,2021-04-11 22:22:19,43.2333,-5.5333,46.0,79,91,2.57,overcast clouds
463,Arlit,NE,2021-04-11 22:18:03,18.7369,7.3853,86.27,7,0,12.08,clear sky
464,Medea,DZ,2021-04-11 22:19:04,36.2642,2.7539,57.2,94,20,3.44,few clouds
465,Kralendijk,BQ,2021-04-11 22:22:20,12.15,-68.2667,82.4,74,40,19.57,scattered clouds
466,Itatiaia,BR,2021-04-11 22:22:20,-22.4961,-44.5633,66.83,76,0,2.73,clear sky
467,Saint-Pierre,RE,2021-04-11 22:22:20,-21.3393,55.4781,77.0,73,0,4.61,clear sky
468,Beringovskiy,RU,2021-04-11 22:22:21,63.05,179.3167,2.39,93,100,25.32,snow
469,La Ronge,CA,2021-04-11 22:22:21,55.1001,-105.2842,35.6,55,100,6.91,overcast clouds
470,Trelew,AR,2021-04-11 22:22:21,-43.249,-65.3051,70.43,39,0,7.99,clear sky
471,Aripuana,BR,2021-04-11 22:22:22,-9.1667,-60.6333,74.86,94,81,1.83,heavy intensity rain
472,Bharatpur,IN,2021-04-11 22:22:22,27.2167,77.4833,80.31,8,0,2.1,clear sky
473,Novikovo,RU,2021-04-11 22:22:22,51.1537,37.8879,46.62,65,99,12.77,overcast clouds
474,Isangel,VU,2021-04-11 22:22:22,-19.55,169.2667,82.4,89,75,5.75,broken clouds
475,San Rafael Del Sur,NI,2021-04-11 22:22:23,11.8485,-86.4384,98.6,36,20,6.91,few clouds
476,Aguimes,ES,2021-04-11 22:22:23,27.9054,-15.4461,68.0,77,20,16.11,few clouds
477,Novomichurinsk,RU,2021-04-11 22:22:23,54.0384,39.7479,41.0,48,100,8.75,overcast clouds
478,Abu Kamal,SY,2021-04-11 22:22:23,34.4506,40.9171,58.98,32,17,4.79,few clouds
479,Umm Lajj,SA,2021-04-11 22:22:24,25.0213,37.2685,69.66,51,0,12.95,clear sky
480,Maldonado,UY,2021-04-11 22:20:26,-34.6667,-54.9167,66.2,68,75,18.41,broken clouds
481,Talaya,RU,2021-04-11 22:22:24,61.3833,152.75,-6.61,92,100,5.08,overcast clouds
482,Rio Grande,BR,2021-04-11 22:22:24,-32.035,-52.0986,66.99,85,86,5.99,overcast clouds
483,Belmonte,BR,2021-04-11 22:22:25,-15.8631,-38.8828,77.0,78,20,5.75,few clouds
484,Emba,KZ,2021-04-11 22:18:17,48.8264,58.1442,43.05,66,0,9.48,clear sky
485,Ostrovnoy,RU,2021-04-11 22:22:25,68.0531,39.5131,32.04,80,79,27.56,broken clouds
486,Trhove Sviny,CZ,2021-04-11 22:22:25,48.8423,14.6392,51.01,62,66,4.16,broken clouds
487,Lamas,PE,2021-04-11 22:22:26,-6.4167,-76.5333,89.6,55,40,4.61,scattered clouds
488,Anori,BR,2021-04-11 22:22:26,-3.7728,-61.6442,76.12,93,95,4.29,moderate rain
489,Launceston,AU,2021-04-11 22:22:26,-41.45,147.1667,46.4,71,90,2.3,overcast clouds
490,Bougouni,ML,2021-04-11 22:22:26,11.417,-7.479,94.21,15,63,4.5,broken clouds
491,Yenagoa,NG,2021-04-11 22:22:27,4.9247,6.2642,77.76,86,82,4.07,broken clouds
492,Laela,TZ,2021-04-11 22:22:27,-8.5667,32.05,58.46,98,99,3.44,light rain
493,Maniitsoq,GL,2021-04-11 22:22:27,65.4167,-52.9,31.53,76,18,3.58,few clouds
494,Dingtao,CN,2021-04-11 22:22:27,35.0683,115.5625,55.27,73,100,1.39,overcast clouds
495,Berlevag,NO,2021-04-11 22:22:28,70.8578,29.0864,33.8,80,40,28.77,scattered clouds
496,Vyselki,RU,2021-04-11 22:22:28,45.5794,39.6597,48.0,81,100,0.85,overcast clouds
497,Namwala,ZM,2021-04-11 22:22:28,-15.7504,26.4384,59.34,75,0,4.5,clear sky
498,Ponta Delgada,PT,2021-04-11 22:22:28,37.7333,-25.6667,62.6,94,75,9.22,broken clouds
499,Moose Factory,CA,2021-04-11 22:22:29,51.2585,-80.6094,39.2,87,90,12.66,overcast clouds
500,San Agustin,MX,2021-04-11 22:22:29,20.5333,-103.4667,93.0,8,40,14.97,scattered clouds
501,Aden,YE,2021-04-11 22:19:13,12.7794,45.0367,80.8,79,4,19.17,clear sky
502,Goundi,TD,2021-04-11 22:22:29,9.3627,17.366,88.81,9,25,5.21,scattered clouds
503,Kaka,TM,2021-04-11 22:22:30,37.3482,59.6143,63.84,24,80,6.67,broken clouds
504,Eureka,US,2021-04-11 22:22:30,40.8021,-124.1637,62.01,59,0,8.99,clear sky
505,Thinadhoo,MV,2021-04-11 22:22:30,0.5333,72.9333,82.69,69,61,10.56,broken clouds
506,Port Hardy,CA,2021-04-11 22:20:00,50.6996,-127.4199,46.4,49,20,18.41,few clouds
507,Goderich,CA,2021-04-11 22:22:30,43.7501,-81.7165,60.8,59,91,4.61,overcast clouds
508,Itarema,BR,2021-04-11 22:22:31,-2.9248,-39.9167,79.84,80,100,11.07,overcast clouds
509,Raudeberg,NO,2021-04-11 22:22:31,61.9875,5.1352,37.99,79,33,14.63,scattered clouds
510,Seoul,KR,2021-04-11 22:18:12,37.5683,126.9778,57.2,51,0,4.61,clear sky
511,Nyzhnya Duvanka,UA,2021-04-11 22:22:31,49.5846,38.1743,48.22,81,100,11.1,overcast clouds
512,Puruaran,MX,2021-04-11 22:22:32,19.1,-101.5333,82.4,28,1,11.5,clear sky
513,Zhezkazgan,KZ,2021-04-11 22:22:32,47.8043,67.7144,41.94,63,0,16.78,clear sky
514,Sayat,TM,2021-04-11 22:22:32,38.7839,63.8803,53.6,43,0,13.8,clear sky
515,Waipawa,NZ,2021-04-11 22:22:32,-41.4122,175.5153,66.2,77,45,18.41,scattered clouds
516,Luchegorsk,RU,2021-04-11 22:22:33,46.4764,134.2569,47.91,72,100,9.06,overcast clouds
517,Yulara,AU,2021-04-11 22:22:33,-25.2406,130.9889,57.2,54,7,9.22,clear sky
518,Watertown,US,2021-04-11 22:22:33,42.3709,-71.1828,46.99,76,75,12.66,broken clouds
519,Lusambo,CD,2021-04-11 22:22:34,-4.9667,23.45,69.57,99,100,0.51,overcast clouds
520,Biak,ID,2021-04-11 22:22:34,-0.9131,122.8766,76.75,81,96,1.57,overcast clouds
521,Klaksvik,FO,2021-04-11 22:22:26,62.2266,-6.589,30.2,74,40,1.14,scattered clouds
522,Kosh-Agach,RU,2021-04-11 22:22:34,50.0,88.6667,15.93,50,18,4.43,few clouds
523,Morant Bay,JM,2021-04-11 22:19:30,17.8815,-76.4093,82.99,78,20,19.57,few clouds
524,Rocha,UY,2021-04-11 22:20:26,-34.4833,-54.3333,63.12,74,99,19.57,overcast clouds
525,Pula,HR,2021-04-11 22:22:34,44.8683,13.8481,55.4,88,90,9.22,overcast clouds
526,Quimper,FR,2021-04-11 22:22:35,48.0,-4.1,39.2,70,0,4.61,clear sky
527,Bosaso,SO,2021-04-11 22:22:35,11.2842,49.1816,80.53,58,73,10.25,broken clouds
528,Hambantota,LK,2021-04-11 22:22:35,6.1241,81.1185,77.97,82,93,2.3,overcast clouds
529,Mnogovershinnyy,RU,2021-04-11 22:22:36,53.9353,139.9242,18.54,79,68,8.1,broken clouds
530,Namie,JP,2021-04-11 22:19:04,37.4833,141.0,48.99,78,7,4.41,clear sky
531,Muravlenko,RU,2021-04-11 22:22:36,63.7898,74.523,33.55,88,100,16.22,overcast clouds
532,Nivala,FI,2021-04-11 22:22:36,63.9167,24.9667,30.0,72,58,3.89,broken clouds
533,Kati,ML,2021-04-11 22:22:37,12.7441,-8.0726,91.4,19,0,4.61,clear sky
534,Yerbogachen,RU,2021-04-11 22:22:37,61.2767,108.0108,3.96,99,71,2.46,broken clouds
535,Shahpur Chakar,PK,2021-04-11 22:22:37,26.155,68.6509,73.4,60,0,8.37,haze
536,Changying,CN,2021-04-11 22:22:37,52.8733,123.3213,15.71,78,100,5.93,overcast clouds
537,Bonthe,SL,2021-04-11 22:22:38,7.5264,-12.505,80.98,85,10,7.38,clear sky
538,Povenets,RU,2021-04-11 22:20:09,62.8487,34.8262,30.02,92,65,5.19,broken clouds
539,Dwarka,IN,2021-04-11 22:22:38,22.2394,68.9678,78.76,71,0,12.41,clear sky
540,Chippewa Falls,US,2021-04-11 22:22:38,44.9369,-91.3929,48.99,87,90,10.36,overcast clouds
541,Rawson,AR,2021-04-11 22:22:39,-43.3002,-65.1023,69.69,43,0,8.59,clear sky
542,Rognan,NO,2021-04-11 22:22:39,67.0953,15.3878,35.01,92,100,7.27,light snow
543,Carbonia,IT,2021-04-11 22:22:39,39.1672,8.5222,61.0,77,40,8.05,scattered clouds
544,Amapa,BR,2021-04-11 22:22:39,1.0,-52.0,73.56,97,99,2.64,overcast clouds
545,Yaan,NG,2021-04-11 22:22:40,7.3833,8.5667,78.96,63,100,6.55,overcast clouds
546,Cap-Aux-Meules,CA,2021-04-11 22:22:33,47.3821,-61.8597,41.0,87,100,16.11,overcast clouds
547,Lasa,IT,2021-04-11 22:22:40,46.6166,10.7002,48.0,100,90,6.91,mist
548,Viedma,AR,2021-04-11 22:22:40,-40.8135,-62.9967,62.4,41,1,2.19,clear sky
549,Lata,PT,2021-04-11 22:22:41,40.1629,-8.3327,55.0,89,18,1.43,few clouds
550,Saint Anthony,US,2021-04-11 22:22:25,45.0205,-93.218,55.4,62,90,11.5,overcast clouds
551,Paamiut,GL,2021-04-11 22:22:41,61.994,-49.6678,34.25,78,6,3.71,clear sky
552,Nieuw Amsterdam,SR,2021-04-11 22:22:41,5.8833,-55.0833,84.2,70,40,2.3,scattered clouds
553,Kyabe,TD,2021-04-11 22:22:41,9.4515,18.9449,87.44,8,86,4.32,overcast clouds
554,Shelburne,CA,2021-04-11 22:22:02,44.0787,-80.2041,60.01,74,90,8.57,overcast clouds
555,Svirstroy,RU,2021-04-11 22:22:42,60.7999,33.7248,30.81,89,60,3.47,broken clouds
556,Mandan,US,2021-04-11 22:22:42,46.8267,-100.8896,44.6,100,75,29.93,light rain
557,Zhanakorgan,KZ,2021-04-11 22:22:42,43.9098,67.2495,48.76,78,97,5.46,overcast clouds
558,Northam,GB,2021-04-11 22:22:43,51.0333,-4.2167,42.01,72,5,7.0,clear sky
559,Morgan City,US,2021-04-11 22:22:43,29.6994,-91.2068,81.0,36,1,8.05,clear sky
560,Tupik,RU,2021-04-11 22:22:43,54.4253,119.9327,1.71,94,77,2.73,broken clouds
561,Japura,ID,2021-04-11 22:22:02,-0.3167,102.35,72.41,99,80,2.08,light rain
562,Caceres,ES,2021-04-11 22:22:43,39.522,-6.3748,57.0,81,50,1.01,scattered clouds
563,Lerwick,GB,2021-04-11 22:22:44,60.1545,-1.1494,35.6,75,63,9.22,broken clouds
564,Vuktyl,RU,2021-04-11 22:22:44,63.8567,57.3094,33.85,80,8,12.53,clear sky
565,Port Hedland,AU,2021-04-11 22:19:02,-20.3167,118.5667,78.8,89,93,10.29,overcast clouds
566,Forest Hills,US,2021-04-11 22:22:44,42.9595,-85.4898,59.0,55,75,5.75,broken clouds
567,Zhuhai,CN,2021-04-11 22:22:45,22.2769,113.5678,73.4,83,40,3.44,scattered clouds
568,Cukai,MY,2021-04-11 22:22:45,4.25,103.4167,77.0,100,62,1.14,broken clouds
569,Koratla,IN,2021-04-11 22:22:45,18.8167,78.7167,81.3,49,48,4.21,scattered clouds
570,Nemuro,JP,2021-04-11 22:18:17,43.3236,145.575,37.92,82,3,10.56,clear sky
571,Hamilton,US,2021-04-11 22:22:45,39.1834,-84.5333,53.6,76,90,16.11,overcast clouds
572,Tres Arroyos,AR,2021-04-11 22:18:44,-38.3739,-60.2798,59.63,56,0,5.59,clear sky
573,Nsanje,MW,2021-04-11 22:22:46,-16.92,35.262,70.5,92,86,2.04,overcast clouds
574,Mokhsogollokh,RU,2021-04-11 22:22:46,61.4681,128.9203,11.3,93,100,6.17,overcast clouds
575,Omsukchan,RU,2021-04-11 22:22:46,62.5333,155.8,-8.16,95,100,6.53,overcast clouds
576,Verona,IT,2021-04-11 22:22:33,45.4167,11.0333,50.0,100,75,3.44,broken clouds
577,Carauari,BR,2021-04-11 22:20:12,-4.8828,-66.8958,77.72,91,99,1.79,overcast clouds
578,Sorong,ID,2021-04-11 22:22:47,-0.8833,131.25,79.34,82,83,4.09,broken clouds
579,Utinga,BR,2021-04-11 22:22:47,-5.8172,-35.3954,80.6,89,75,6.91,light rain
580,Mitu,CO,2021-04-11 22:22:47,1.1983,-70.1733,76.84,93,94,1.88,light rain
581,Tuy Hoa,VN,2021-04-11 22:20:02,13.0833,109.3,74.5,91,16,3.2,few clouds
582,Bani,DO,2021-04-11 22:22:48,18.2833,-70.3333,80.01,66,26,3.0,scattered clouds
583,Kamareddi,IN,2021-04-11 22:22:48,18.3167,78.35,78.06,51,40,5.55,scattered clouds
584,Vanimo,PG,2021-04-11 22:22:48,-2.6741,141.3028,78.46,87,100,4.21,light rain
585,Tigil,RU,2021-04-11 22:22:49,57.8,158.6667,12.07,89,100,4.54,overcast clouds
586,Mindelo,CV,2021-04-11 22:22:49,16.8901,-24.9804,71.6,78,20,16.11,few clouds
587,Kenai,US,2021-04-11 22:22:49,60.5544,-151.2583,26.6,58,90,18.41,overcast clouds
588,Urumqi,CN,2021-04-11 22:22:49,43.801,87.6005,46.4,27,0,4.47,clear sky
589,Pimenta Bueno,BR,2021-04-11 22:22:50,-11.6725,-61.1936,75.87,91,99,1.77,overcast clouds
590,Thohoyandou,ZA,2021-04-11 22:22:50,-22.9456,30.485,64.83,63,0,2.01,clear sky
591,Tura,IN,2021-04-11 22:22:50,25.5198,90.2201,74.88,53,81,5.14,broken clouds
592,Huarmey,PE,2021-04-11 22:22:51,-10.0681,-78.1522,72.36,78,98,8.97,overcast clouds
593,Batagay,RU,2021-04-11 22:22:51,67.6333,134.6333,-8.9,99,81,1.43,broken clouds
594,West Helena,US,2021-04-11 22:22:51,34.5507,-90.6418,73.4,38,0,10.36,clear sky
595,Kamyshin,RU,2021-04-11 22:22:51,50.0983,45.416,54.25,77,97,6.98,overcast clouds
596,Iacu,BR,2021-04-11 22:22:52,-12.7672,-40.2117,75.36,75,91,7.83,overcast clouds
597,Ketchikan,US,2021-04-11 22:22:52,55.3422,-131.6461,42.8,56,90,5.75,overcast clouds
598,Polewali,ID,2021-04-11 22:22:52,-3.4324,119.3435,75.69,82,96,3.27,overcast clouds
599,De-Kastri,RU,2021-04-11 22:22:52,51.4667,140.7833,32.61,64,99,3.49,overcast clouds
600,Miles City,US,2021-04-11 22:22:53,46.4083,-105.8406,37.4,52,90,25.32,overcast clouds
601,Kokopo,PG,2021-04-11 22:22:53,-4.352,152.2633,78.15,85,100,4.61,light rain
602,Katangli,RU,2021-04-11 22:22:53,51.7102,143.2326,29.7,89,100,6.64,overcast clouds
603,Ngaoundere,CM,2021-04-11 22:22:54,7.3167,13.5833,73.17,61,99,8.93,overcast clouds
604,Superior,US,2021-04-11 22:22:54,46.7208,-92.1041,46.4,93,90,6.91,moderate rain
605,Acapulco,MX,2021-04-11 22:22:34,16.8634,-99.8901,84.2,65,20,11.5,few clouds
606,Marsa Matruh,EG,2021-04-11 22:22:54,31.3525,27.2453,57.2,54,0,6.91,clear sky
607,Teknaf,BD,2021-04-11 22:22:55,20.8624,92.3058,76.46,88,8,1.9,clear sky
608,Verkhoyansk,RU,2021-04-11 22:22:55,67.5447,133.385,-10.77,99,96,2.82,overcast clouds
609,Sri Aman,MY,2021-04-11 22:22:55,1.2376,111.4621,73.4,94,100,3.44,light rain
610,Kuznechnoye,RU,2021-04-11 22:22:55,61.12,29.8686,39.99,73,100,3.76,light rain
611,Sarangani,PH,2021-04-11 22:22:56,5.4033,125.4636,82.11,71,100,2.39,overcast clouds
612,Tokur,RU,2021-04-11 22:22:56,53.1333,132.9,11.48,69,99,0.78,overcast clouds
613,Teya,RU,2021-04-11 22:22:56,60.3778,92.6267,15.57,97,98,3.27,overcast clouds
614,Iquitos,PE,2021-04-11 22:22:57,-3.7481,-73.2472,86.0,70,40,4.61,scattered clouds
615,Tooele,US,2021-04-11 22:22:57,40.5308,-112.2983,51.01,40,1,10.36,clear sky
616,Wanaka,NZ,2021-04-11 22:22:57,-44.7,169.15,56.19,79,71,3.53,light rain
617,Chernushka,RU,2021-04-11 22:22:57,56.5072,56.0766,40.57,99,100,2.68,light rain
618,Rychnov Nad Kneznou,CZ,2021-04-11 22:22:58,50.1628,16.2749,51.01,61,36,14.0,scattered clouds
619,Riachao,BR,2021-04-11 22:22:58,-7.3619,-46.6172,77.13,70,77,2.66,broken clouds
620,Ust-Kuyga,RU,2021-04-11 22:22:58,70.0167,135.6,-8.86,95,71,7.7,broken clouds
621,Kulhudhuffushi,MV,2021-04-11 22:22:59,6.6221,73.07,82.67,68,9,1.43,clear sky
622,Ayagoz,KZ,2021-04-11 22:22:59,47.9714,80.4392,37.2,49,0,10.71,clear sky
623,Maxixe,MZ,2021-04-11 22:20:59,-23.8597,35.3472,71.46,85,0,6.2,clear sky
624,Strezhevoy,RU,2021-04-11 22:22:59,60.7333,77.5889,39.2,87,90,8.95,light rain
625,Mikhaylovsk,RU,2021-04-11 22:22:59,45.1283,42.0256,42.8,93,75,4.47,broken clouds
626,Aykhal,RU,2021-04-11 22:19:44,66.0,111.5,-4.88,100,80,5.48,broken clouds
627,Alexandria,EG,2021-04-11 22:23:00,31.2156,29.9553,59.0,55,20,9.22,few clouds
628,Gazanjyk,TM,2021-04-11 22:23:00,39.2446,55.5154,69.28,24,97,16.87,overcast clouds
629,Pringsewu,ID,2021-04-11 22:23:00,-5.3582,104.9744,72.48,97,82,2.46,broken clouds
630,Luorong,CN,2021-04-11 22:23:01,24.4058,109.6086,69.51,91,99,0.83,overcast clouds
631,Aqtobe,KZ,2021-04-11 22:23:01,50.2797,57.2072,37.4,81,0,2.24,clear sky
632,Sola,VU,2021-04-11 22:23:01,-13.8833,167.55,84.2,100,99,2.3,overcast clouds
633,Puksoozero,RU,2021-04-11 22:20:08,62.5903,40.6066,33.35,87,22,9.28,few clouds
634,Cabo San Lucas,MX,2021-04-11 22:23:02,22.8909,-109.9124,86.0,36,40,14.97,scattered clouds
635,Sidhpura,IN,2021-04-11 22:23:02,27.6333,78.8833,79.66,9,0,6.51,clear sky
636,Khandyga,RU,2021-04-11 22:23:02,62.6667,135.6,14.31,92,100,2.48,overcast clouds
637,Rezh,RU,2021-04-11 22:23:02,57.37,61.4043,46.36,94,100,6.33,overcast clouds
638,Altamont,US,2021-04-11 22:23:03,42.2068,-121.7372,59.0,26,1,6.15,clear sky
639,Tarancon,ES,2021-04-11 22:23:03,40.0085,-3.0073,46.99,70,83,32.99,broken clouds
640,Asau,RO,2021-04-11 22:23:03,46.4333,26.4,41.0,45,1,3.47,light rain
641,Mattru,SL,2021-04-11 22:23:03,7.6244,-11.8332,78.76,87,47,3.65,light rain
642,Santa Rosa,PH,2021-04-11 22:23:04,14.3122,121.1114,79.0,78,40,4.61,scattered clouds
643,Marzuq,YE,2021-04-11 22:23:04,14.4,46.4667,66.27,53,3,6.51,clear sky
644,Riyadh,SA,2021-04-11 22:22:35,24.6877,46.7219,84.2,15,40,8.05,scattered clouds
645,Ixtapa,MX,2021-04-11 22:23:04,20.7,-105.2,80.6,69,1,12.66,clear sky
646,Belaya Gora,RU,2021-04-11 22:22:31,68.5333,146.4167,-10.57,97,97,5.01,overcast clouds
647,Santa Barbara,US,2021-04-11 22:23:05,34.7333,-120.0343,71.01,46,1,12.66,clear sky
648,Stornoway,GB,2021-04-11 22:23:05,58.2093,-6.3865,30.99,86,22,3.44,few clouds
649,Vardo,NO,2021-04-11 22:23:05,70.3705,31.1107,33.8,75,75,28.77,broken clouds
650,Starodub,RU,2021-04-11 22:23:06,52.5844,32.7633,43.81,69,0,6.42,clear sky
651,Hatta,IN,2021-04-11 22:23:06,24.1167,79.6,80.04,35,44,2.66,scattered clouds
652,Lumut,MY,2021-04-11 22:23:06,4.2323,100.6298,77.0,88,20,3.36,few clouds
653,Sainte-Anne-Des-Monts,CA,2021-04-11 22:23:06,49.124,-66.4924,37.4,93,100,2.3,overcast clouds
654,Kyzyl-Suu,KG,2021-04-11 22:23:07,42.3414,78.0056,42.62,41,0,8.77,clear sky
655,Sterling,US,2021-04-11 22:21:14,39.0062,-77.4286,75.0,43,90,4.61,overcast clouds
656,Imeni Zhelyabova,RU,2021-04-11 22:21:08,58.9544,36.5956,39.4,97,93,3.44,overcast clouds
657,Apollonia,GR,2021-04-11 22:23:07,36.9716,24.7231,55.0,66,0,8.05,clear sky
658,Ewa Beach,US,2021-04-11 22:19:46,21.3156,-158.0072,69.8,73,90,4.61,heavy intensity rain
659,Tshikapa,CD,2021-04-11 22:23:07,-6.4167,20.8,70.32,98,100,5.19,moderate rain
660,Kimbe,PG,2021-04-11 22:21:10,-5.5502,150.1429,78.17,86,100,3.89,overcast clouds
661,Illapel,CL,2021-04-11 22:23:08,-31.6308,-71.1653,75.43,28,0,5.26,clear sky
662,Formosa,AR,2021-04-11 22:19:24,-26.1775,-58.1781,66.2,82,75,9.22,broken clouds
663,Baherden,TM,2021-04-11 22:23:08,38.4362,57.4316,66.74,22,67,10.25,broken clouds
664,Vincennes,FR,2021-04-11 22:23:08,48.85,2.4333,41.0,70,0,3.44,clear sky
665,Verdun,FR,2021-04-11 22:23:09,49.25,5.3333,39.0,94,100,1.01,overcast clouds
666,Irbeyskoye,RU,2021-04-11 22:23:09,55.6428,95.4522,30.51,88,100,9.8,overcast clouds
667,Portales,US,2021-04-11 22:23:09,34.1862,-103.3344,84.0,4,1,12.66,clear sky
668,Veinticinco De Mayo,AR,2021-04-11 22:23:09,-35.4323,-60.1727,63.0,63,0,5.37,clear sky
669,Qaqortoq,GL,2021-04-11 22:23:10,60.7167,-46.0333,48.2,29,0,13.8,clear sky
670,Noyabrsk,RU,2021-04-11 22:23:10,63.1994,75.4507,34.09,97,100,15.12,overcast clouds
671,Mega,ET,2021-04-11 22:23:10,4.05,38.3,60.35,81,85,8.12,overcast clouds
672,Bo Rai,TH,2021-04-11 22:23:10,12.5728,102.5371,77.0,99,98,2.53,overcast clouds
673,Pak Phanang,TH,2021-04-11 22:23:11,8.3511,100.202,80.78,77,31,6.13,scattered clouds
674,Zaozerne,UA,2021-04-11 22:23:11,45.1582,33.2787,45.0,69,100,10.36,overcast clouds
675,Jiangyou,CN,2021-04-11 22:23:11,31.7667,104.7167,52.07,90,96,2.57,light rain
676,Lidkoping,SE,2021-04-11 22:23:11,58.5052,13.1577,33.8,100,90,10.36,light snow
677,Kutum,SD,2021-04-11 22:22:45,14.2,24.6667,70.68,14,14,13.78,few clouds
678,Kijang,KR,2021-04-11 22:23:12,35.2442,129.2139,53.6,71,0,3.44,clear sky
679,Asosa,ET,2021-04-11 22:23:12,10.0667,34.5333,77.9,28,98,1.36,overcast clouds
680,Jiutai,CN,2021-04-11 22:23:13,44.1525,125.8328,51.8,37,0,8.95,clear sky
681,Whitehorse,CA,2021-04-11 22:23:13,60.7161,-135.0538,28.99,42,1,13.8,clear sky
682,Vao,NC,2021-04-11 22:23:13,-22.6667,167.4833,75.99,78,46,6.26,scattered clouds
683,Qobustan,AZ,2021-04-11 22:23:13,40.0824,49.412,53.6,76,0,4.61,clear sky
684,Carballo,ES,2021-04-11 22:23:14,43.213,-8.691,48.0,67,2,5.99,clear sky
685,Acari,PE,2021-04-11 22:23:14,-15.4311,-74.6158,75.24,67,76,6.22,broken clouds
686,Naantali,FI,2021-04-11 22:23:14,60.4674,22.0243,43.0,52,90,12.66,light rain
687,Vila,PT,2021-04-11 22:23:14,42.0304,-8.1588,44.01,80,1,8.99,clear sky
688,Tessalit,ML,2021-04-11 22:23:15,20.1986,1.0114,86.99,10,2,6.76,clear sky
689,Elban,RU,2021-04-11 22:23:15,50.1018,136.5094,36.23,55,100,5.86,overcast clouds
690,Girne,CY,2021-04-11 22:23:15,35.3417,33.3167,44.6,81,40,9.22,scattered clouds
691,Cabinda,AO,2021-04-11 22:23:15,-5.55,12.2,77.92,85,96,3.02,light rain
692,Arawa,PG,2021-04-11 22:23:16,-6.2132,155.5367,83.03,69,93,0.22,overcast clouds
693,Anapskaya,RU,2021-04-11 22:23:16,44.89,37.38,46.4,87,100,6.71,overcast clouds
694,Pilar,BR,2021-04-11 22:23:16,-9.5972,-35.9567,71.6,100,75,6.91,broken clouds
695,Constitucion,CL,2021-04-11 22:23:17,-35.3333,-72.4167,64.09,66,0,15.28,clear sky
